segmented original sentence,original sentence,translated sentence,syntheticity,bleu,chrf_score,targets,comet_score
"Успех в эт-ом в-опрос-е позволить-ит страна-ам -рмх-к-к-ил- кандидат-ам по-лучить-ать выгода-у от больший-ей прозрачный-ость-и цен, меньший-их оперировать-ация-онный-ых из-держнуть-ек и прок-ный-ой макроэкономика-ический-ой структуры. Именный-о такать-ают-я стратегия, а не стратег-ия промедление-ять-ён, обещать-ает наи-лучший-ие результаты, как для настоящий-их, так и для быть-ущий-их член-ов ЕЭС.","Успех в этом вопросе позволит странам - кандидатам получать выгоду от большей прозрачности цен, меньших операционных издержек и прочной макроэкономической структуры. Именно такая стратегия, а не стратегия промедления, обещает наилучшие результаты, как для настоящих, так и для будущих членов ЕЭС.","Success on this issue will enable candidate countries to benefit from greater transparency of prices, less transaction costs and a strong macroeconomic structure, a strategy that, rather than a strategy of delay, promises the best results for both present and future EEC members.",2.0,0.0,0.01569384721558641,1929 or 1989,0.40522301197052
1929 или 1989?,1929 или 1989?,1929 or 1989?,1.0,0.0,0.0044183390438897715,PARIS – As the economic crisis deepens and widens the world has been searching for historical analogies to help us understand what has been happening,0.9881729483604431
"ПАРИЖ – по мера-е рас-ширь-ить-ение-я и усугубить-ение-я эконом-ия-ический-ого кризиса, мир обратить-л-ся к история-ии в поиск-ах параллель-ей, который-е моглить-и бы по-мочь понимать-ание-ю того, честь-ый-о происходит.","ПАРИЖ – по мере расширения и усугубления экономического кризиса, мир обратился к истории в поисках параллелей, которые могли бы помочь пониманию того, что происходит.","PARIS – As the economic crisis widens and deepens, the world has turned to history in search of parallels that could help to understand what is happening.",1.9166666666666667,0.010924856017658639,0.22804473700282027,At the start of the crisis many people likened it to 1982 or 1973 which was reassuring because both dates refer to classical cyclical downturns,0.5135272145271301
"В самом начал-е кризис-а многий-ие с-ровный-ять-ивать-л-и его с 1982 или с 1973 годами, честь-ый-о явь-ить-ять-л-о-ся не-который-ым у-тешить-ение-ем, по-сколь-ёк-у обе дата-ы от-носить-ят-ся к пример-ам класс-ный-ика-ический-ого цикл-ический-ого спада.","В самом начале кризиса многие сравнивали его с 1982 или с 1973 годами, что являлось некоторым утешением, поскольку обе даты относятся к примерам классического циклического спада.","At the outset of the crisis, many compared it to 1982 or 1973, which was some consolation, as both dates were examples of a classic cyclical downturn.",2.3076923076923075,0.017410550217101924,0.2569570865552709,Today the mood is much grimmer with references to 1929 and 1931 beginning to abound even if some governments continue to behave as if the crisis was more classical than exceptional,0.46343448758125305
"Сегодняшний-ее на-с-троить-ение явь-ить-ять-яет-ся намля-ный-ого боль-еть-ее пессимист-ичный-ый-им, с из-обилие-ем ссылать-ок на 1929 и 1931 года, даж-е есло-и не-который-е правый-ить-тель-ство-а продолжить-ать-ают деять-ство-ие-енный-овать так, как есло-и бы кризис явь-ить-ять-л-ся скорей-е класс-ный-ика-ический-им случаем, чем исключением.","Сегодняшнее настроение является намного более пессимистичным, с изобилием ссылок на 1929 и 1931 года, даже если некоторые правительства продолжают действовать так, как если бы кризис являлся скорее классическим случаем, чем исключением.","Today's mood is much more pessimistic, with an abundance of references to 1929 and 1931, even if some governments continue to act as if the crisis were a classic rather than an exception.",2.3548387096774195,0.007988739893685173,0.2667543640830826,The tendency is either excessive restraint Europe or a diffusion of the effort the United States,0.3968490660190582
"Общий-ие тенденция-ии с-водить-ят-ся либо к чрезмерный-ому о-граничить-ение-ю (Европа, или рассредоточить-ение-ю усилие-й ).","Общие тенденции сводятся либо к чрезмерному ограничению (Европа), или рассредоточению усилий (США).",The general trends are either too restrictive (Europe) or too dispersed (USA).,2.0,0.002305191056825829,0.11950473106628828,Europe is being cautious in the name of avoiding debt and defending the euro whereas the US has moved on many fronts in order not to waste an ideal opportunity to implement badly needed structural reforms,0.3649698495864868
"Европа про-явь-ить-ять-яет осторожный-ость во имя избежание-я долг-ов и защита-ы евро, в то время как США начать-л-и актив-ный-ую деять-тельный-ость во многий-ество-е на-правый-ить-ение-й, что-бы не у-пустить идеал-ный-ую воз-мочь-ный-ость про-вести-ение-я край-ний-е необходимый-ых структура-ный-ых реформ.","Европа проявляет осторожность во имя избежания долгов и защиты евро, в то время как США начали активную деятельность во множестве направлений, чтобы не упустить идеальную возможность проведения крайне необходимых структурных реформ.","Europe has been cautious about avoiding debt and protecting the euro, while the US has been active in many ways in order not to miss the ideal opportunity to undertake much-needed structural reforms.",2.129032258064516,0.007988739893685173,0.24431034665181695,For geostrategists however the year that naturally comes to mind in both politics and economics is 1989,0.5047087073326111
"Перва-ой дать-ой, который-ая как по полития-ка-ический-им, так и по эконом-ия-ический-им ассоциировать-ация-ям при-ход-ить-ит на ум геостратегам, явь-ить-ять-яет-ся 1989 год.","Первой датой, которая как по политическим, так и по экономическим ассоциациям приходит на ум геостратегам, является 1989 год.",The first date for both political and economic associations to come to mind by geostrate is 1989.,2.0,0.009091091175882193,0.14681389172304168,Of course the fall of the house of Lehman Brothers has nothing to do with the fall of the Berlin Wall,-0.3415839672088623
"Разумеется, падать-ение дом-а брат-ев Леман (-компания-ии Lehmaой-n Brothers-) не иметь-еет ничий-иего общий-его с падать-ение-ем Берлинский-ой стены.","Разумеется, падение дома братьев Леман (компании Lehman Brothers) не имеет ничего общего с падением Берлинской стены.","Of course, the fall of the Lehman Brothers brothers has nothing to do with the fall of the Berlin Wall.",1.8125,0.007484372932996807,0.10127875104313706,Indeed on the surface it seems to be its perfect antithesis the collapse of a wall symbolizing oppression and artificial divisions versus the collapse of a seemingly indestructible and reassuring institution of financial capitalism,0.5307846665382385
"Действительный-о, на первый взгляд эть-и явь-ить-ение-я казать-ут-ся полный-ость-ью противо-по-ложа-ить-ный-им-и: падать-ение стена-ы, символизировать-уют-щий-ей опрессия-ию и искуство-енный-ые грань-ица-ы, с ода-ной стороны, и крах казать-л-о-ся бы не-сокрушимый-ой и у-вера-ить-енный-ой в себь-е организовать-ация-ии финансы-овый-ого капитализма, с другой.","Действительно, на первый взгляд эти явления кажутся полностью противоположными: падение стены, символизирующей опрессию и искуственные границы, с одной стороны, и крах казалось бы несокрушимой и уверенной в себе организации финансового капитализма, с другой.","Indeed, at first glance, these phenomena seem to be completely contradictory: the fall of the wall symbolizing the repression and tempting borders, on the one hand, and the collapse of the seemingly irresistible and confident organization of financial capitalism, on the other.",2.212121212121212,0.015109238358796056,0.25189240297774523,Yet 20082009 like 1989 may very well correspond to an epochal change whose unfolding consequences will be felt for decades The end of the EastWest ideological divide and the end of absolute faith in markets are historical turning points,0.27789077162742615
"И всить-ё же 2008-2009 год-ы, как и 1989, о-знамя-овать-л-и эпоха-альный-ую пере-мена-у, раз-ворот-ить-ивать-ают-щий-ие-ся последствие-я котора-ой быть-ут чувство-овать-ся на про-тянуть-ение-и десятилетий.","И всё же 2008-2009 годы, как и 1989, ознаменовали эпохальную перемену, разворачивающиеся последствия которой будут чувствоваться на протяжении десятилетий.","Yet 2008-2009, as in 1989, marked a landmark change whose unfolding effects will be felt for decades.",2.3684210526315788,0.005660560490751126,0.11659767913255957,And what happens in 2009 may jeopardize some of the positive results of 1989 including the peaceful reunification of Europe and the triumph of democratic principles over nationalist if not xenophobic tendencies,0.5027332901954651
"Конец идеолог-ия-ический-ого раз-делить-ение-я межда-у Восток-ом и Западом, такжа-е как и конь-ец безоглядный-ой вера-ы в рынок, явь-ить-ять-яет-ся по-ворот-ный-ым момент-ом в истории. Болей-е того, событие-я 2009 год-а мочь-гут по-ставить под у-гроза-у не-который-е положительный-ые последствие-я событие-й 1989 года, включить-ать-ают-я мир-ный-ое вос-соединить-ение Европ-ы и победа-у демократ-ия-ический-их принцип-ов над тенденция-иями национализма, есло-и не ксенофобии.","Конец идеологического разделения между Востоком и Западом, также как и конец безоглядной веры в рынок, является поворотным моментом в истории. Более того, события 2009 года могут поставить под угрозу некоторые положительные последствия событий 1989 года, включая мирное воссоединение Европы и победу демократических принципов над тенденциями национализма, если не ксенофобии.","The end of the ideological division between East and West, as well as the end of a blind faith in the market, is a turning point in history; indeed, the events of 2009 could jeopardize some of the positive effects of the events of 1989, including the peaceful reunification of Europe and the victory of democratic principles over the tendencies of nationalism, if not xenophobia.",1.9591836734693877,0.007447938959763117,0.3031907107410694,In 1989 liberal democracy triumphed over the socialist ideology incarnated and promoted by the Soviet Bloc,0.3646460473537445
"В 1989 год-у либерал-ный-ая демократ-ия вос-торг-ество-овать-л-а над идеолог-ия-ией социализма, воплотить-у-ённый-ой и распространить-ять-яем-ый-ой совет-ский-им блоком.","В 1989 году либеральная демократия восторжествовала над идеологией социализма, воплощённой и распространяемой советским блоком.","In 1989, liberal democracy triumphed over the ideology of socialism embodied and disseminated by the Soviet bloc.",2.4285714285714284,0.009872021176849094,0.17118560355649293,For many of his supporters it was President Ronald Reagan who with his deliberate escalation of the arms race pushed the Soviet economy to the brink thereby fully demonstrating the superiority of liberal societies and free markets,0.6008309721946716
"Как с-читать-ают многий-ие по-след-овать-тель-и Рональда Рейгана, имя-но благо-дар-ить-ят-я ема-у и его целый-ь-на-правый-ить-ение-ный-ой гон-ка-е вооружить-ение-й совет-ский-ая эконом-ия-ка о-казать-л-а-ся на грань-и срыва. Таким образом,ть-и Рейган про-демонстрировать-л пре-вос-ход-ить-ный-ство либерал-ный-ого общий-ество-а и свобода-ный-ого рынка.","Как считают многие последователи Рональда Рейгана, именно благодаря ему и его целенаправленной гонке вооружений советская экономика оказалась на грани срыва. Таким образом, Рейган продемонстрировал превосходство либерального общества и свободного рынка.","As many followers of Ronald Reagan believe, it was he and his deliberate arms race that put the Soviet economy on the verge of collapse, thus demonstrating the superiority of liberal society and the free market.",2.566666666666667,0.005157142709886005,0.21816654226973106,Of course there are obvious differences between 1989 and now,0.44138702750205994
"Разумеется, межда-у сегодняшний-им днуть-нём и 1989 год-ом сущий-ество-овать-уют и око-вид-ный-ые различие-я.","Разумеется, между сегодняшним днём и 1989 годом существуют и очевидные различия.","Of course, there are also obvious differences between today and 1989.",2.0,0.007530094129003774,0.14698049949570216,First and perhaps above all the revolutions of 1989 and the subsequent collapse of the Soviet Union put an end to global bipolarity,0.5982086062431335
"Первым, и, воз-мочь-ный-о, глава-ный-ым, явь-ить-ять-яет-ся тот факт, честь-ый-о революция-ии 1989 год-а и по-след-овать-вший раз-вал Совет-ский-ого Союз-а по-ложа-ить-л-и конь-ец раз-делить-ение-ю миро-а на два лагеря.","Первым, и, возможно, главным, является тот факт, что революции 1989 года и последовавший развал Советского Союза положили конец разделению мира на два лагеря.","First, and perhaps foremost, the fact that the 1989 revolution and the subsequent collapse of the Soviet Union put an end to the division of the world into two camps.",2.260869565217391,0.036752344561789704,0.2931137868510953,By contrast 2009 is likely to pave the way to a new form of bipolarity but with China substituting for the Soviet Union,0.48832574486732483
"2009 год, на-протить-в, мочь-ет про-ложа-ить дорог-у новый-ой форма-е биполярный-ость-и, однако на этот раз место СССР занять-ёт Китай.","2009 год, напротив, может проложить дорогу новой форме биполярности, однако на этот раз место СССР займёт Китай.","By contrast, 2009 could pave the way for a new form of bipolarity, but this time the Soviet Union will take over China.",1.6470588235294117,0.0066557078715896514,0.1301744909293362,Second whereas democracy and market capitalism appeared as clear – if more fragile than expected – winners in 1989 it is difficult in 2009 with the spread of the global crisis to distinguish winners from losers,0.3311500549316406
"Во-вторых, в то время как демократ-ия и рынок-ный капитал-изм казать-л-и-ся око-вид-ный-ыми – пусть и боль-еть-ее хрупнуть-ать-кий-ими, чем о-жидать-л-о-ся – победа-ить-тель-ями в 1989 год-у, в 2009 год-у, перед лицо-ом мир-овой-ого кризиса, труд-ный-о отличие-ить победа-ить-тель-ей от побеждённых.","Во-вторых, в то время как демократия и рыночный капитализм казались очевидными – пусть и более хрупкими, чем ожидалось – победителями в 1989 году, в 2009 году, перед лицом мирового кризиса, трудно отличить победителей от побеждённых.","Secondly, while democracy and market capitalism seemed to be evident – albeit more fragile than expected – as winners in 1989, in 2009, in the face of the global crisis, it was difficult to distinguish between winners and losers.",1.9428571428571428,0.011931001236437418,0.2908225310765777,Everyone seems to be a loser even if some are more affected than others,0.22895586490631104
"Проигра-ать-вший-им казать-ет-ся каждый, даж-е есло-и последствие-я кризис-а в каких-т-о страна-ах о-казать-л-и-ся боль-еть-ее тяжёлымие-, чем в других.","Проигравшим кажется каждый, даже если последствия кризиса в каких-то странах оказались более тяжёлыми, чем в других.","Everyone seems to be losing, even if the effects of the crisis in some countries are more severe than in others.",2.1875,0.01126718734000968,0.2304721356923661,Yet history is unfair and the US despite its greater responsibility for today’s global crisis may emerge in better shape than most countries from the morass,0.35854262113571167
"Историй-ия всить-ё же не-справедлива, и США, не-смотр-еть-я на то, честь-ый-о оня-и нести-сут большой-ую доля-ю ответствие-енный-ость-и за сегодняшний мир-овой кризис, мочь-гут выйть-и из него в гораздый-о лучший-ем со-стоять-яние-ие-, чем больше-инство стран, о-казать-вший-их-ся за-тянуть-ый-ыми в эт-у трясину.","История всё же несправедлива, и США, несмотря на то, что они несут большую долю ответственности за сегодняшний мировой кризис, могут выйти из него в гораздо лучшем состоянии, чем большинство стран, оказавшихся затянутыми в эту трясину.","History is still unfair, and the US, while bearing a greater share of its responsibility for today's global crisis, can emerge from it in a much better condition than most of the countries that are trapped in this quagmire.",1.9428571428571428,0.004744188024111083,0.2519379361992453,In better shape but not alone,0.3747299909591675
"В лучший-ем со-стоять-яние-и, но не в одиночестве.","В лучшем состоянии, но не в одиночестве.","Better, but not alone.",1.5714285714285714,0.0,0.033201562041711395,As a visiting professor at Harvard and MIT I am getting a good preview of what the world could look like when the crisis finally passes,0.1908620446920395
"Будук-ать-и при-глас-ить-у-ённый-ым профессор-ом в Гарвард-е и Массачусетский-ом технолог-ия-ический-ом институтя-е, я рас-полагать-аю не-плохой перспектива-ой того, как мочь-ет вы-глядеть мир посла-е за-верх-ить-ение-я кризиса.","Будучи приглашённым профессором в Гарварде и Массачусетском технологическом институте, я располагаю неплохой перспективой того, как может выглядеть мир после завершения кризиса.","As an invited professor at Harvard and Massachusetts Institute of Technology, I have a good prospect of what the world might look like after the crisis.",2.1904761904761907,0.010275474580767148,0.2199322390723997,One senses something like the making of an AmericanAsian dominated universe,0.31143006682395935
"Впечатлеть-ение создать-вать-ёт-ся така-ой-е, честь-ый-о рождать-ает-ся новый-ая вселенная американско-азиец-ка-ский-ого пре-вос-ходства.","Впечатление создаётся такое, что рождается новая вселенная американско-азийского превосходства.",The impression is that a new universe of American-Asian superiority is born.,2.888888888888889,0.0004353943505137346,0.07467908290313348,From the incredible media lab at MIT to the mathematics and economics departments at Harvard Asians – Chinese and Indians in particular – are everywhere like the Romans in Athens in the first century BC full of admiration for those from whom they were learning so much and whom they would overcome in the coming decades,0.2551550567150116
"Уроженец-ы Азий-и, в особа-енный-ость-и Китай-ский-ец-ы и Индия-ийский-ец-ы, на-ход-ить-ят-ся повсюда-у – от по-трясти-ать-ают-щий-ей лаборатория-ии СМИ в Массачусетский-ом технолог-ия-ический-ом институт-е до кафедр математика-и и эконом-ия-ка-и в Гарвард-е – подобие-ный-о римлянин-ам в Афин-ах 1 столетие-я до наший-ей эры: оня-и полный-ы восхитить-ение-я перед теми, от кого оня-и столь многий-ому на-учить-лие-ись, и кого оня-и по-кора-ить-ят в течь-ение след-овать-уют-щий-их десятилетий.","Уроженцы Азии, в особенности китайцы и индийцы, находятся повсюду – от потрясающей лаборатории СМИ в Массачусетском технологическом институте до кафедр математики и экономики в Гарварде – подобно римлянам в Афинах 1 столетия до нашей эры: они полны восхищения перед теми, от кого они столь многому научились, и кого они покорят в течение следующих десятилетий.","Asians, particularly Chinese and Indians, are everywhere – from the amazing media laboratory at the Massachusetts Institute of Technology to the Harvard Department of Mathematics and Economics – like the Romans in Athens for the first century B.C.E.: they admire those from whom they have learned so much and who they will conquer over the next decades.",2.037037037037037,0.0032047574588556275,0.22537492348212496,But before this new order appears the world may be faced with spreading disorder if not outright chaos,0.3042129576206207
"Однако до того, как возникнуть-нет этот новый порядок, миро-у мочь-ет гроза-ить распространить-ять-яют-щий-ся бес-порядок, есло-и не пол-ный хаос.","Однако до того, как возникнет этот новый порядок, миру может грозить распространяющийся беспорядок, если не полный хаос.","However, before this new order is created, the world may be threatened with widespread disorder, if not complete chaos.",1.6470588235294117,0.0031987769113984267,0.138742207613164,What for example will happen to a country as central and vulnerable as Egypt when hundred of thousands of Egyptians working in the Gulf are forced to return to their homeland as a result of the crisis in the oilproducing countries,0.38265708088874817
"Что, например, про-изойдёт с така-ой централь-ный-ой и у-язва-ить-имый-ой страна-ой как Египет, есло-и сотня-и тысяч египтян, работа-ать-ают-щий-их в Заль-ивый-е, быть-ут вы-нудить-жу-енный-ы вертеть-нуть-ся на род-ина-у в результат-е кризис-а в нефтедобывающий-их странах-?","Что, например, произойдёт с такой центральной и уязвимой страной как Египет, если сотни тысяч египтян, работающих в Заливе, будут вынуждены вернуться на родину в результате кризиса в нефтедобывающих странах?","What, for example, would happen to a central and vulnerable country like Egypt if hundreds of thousands of Egyptians working in the Gulf were forced to return to their homeland as a result of the oil crisis?",2.0344827586206895,0.005959978627465526,0.20132869814592505,When the rich get less rich the poor get poorer,0.5139977931976318
"Когда богатый-ство богатый-ых уменьшить-ать-ается, беда-ный-ые становить-ят-ся ещё беднее.","Когда богатство богатых уменьшается, бедные становятся ещё беднее.","When the wealth of the rich diminishes, the poor become poorer.",2.0,0.0057929256388735886,0.09430598452395737,And what about the foreign workers who have reached for the “European dream” and are now faced with potential explosions of xenophobia in Europe’s supposedly open countries,0.5051136612892151
"И честь-ый-о стать-ет с раб-очими-иммигрантами, по-тянуть-вший-ими-ся за «европеец-ка-ский-ой мечтой-», и о-казать-вший-их-ся под у-гроза-ой всплеск-ов ксенофоб-ия-ии в так на-зывать-аем-ый-ых «открыткий-ых» страна-ах Европы?","И что станет с рабочими-иммигрантами, потянувшимися за «европейской мечтой», и оказавшихся под угрозой всплесков ксенофобии в так называемых «открытых» странах Европы?","And what will become of immigrant workers who are drawn to the ""European dream"" and are at risk of xenophobic surges in the so-called ""open"" countries of Europe?",2.3333333333333335,0.006716472052354862,0.20550138460012887,The consequences of 1989 ended up being less enduring than many observers including me would have assumed,0.3138897716999054
"Последствие-я 1989 год-а о-казать-л-и-ся не столь долговечнымие-, сколь пред-полагать-л-и многий-ие наблюдать-тель-и, средить-и который-ых на-ход-ить-л-ся и я.","Последствия 1989 года оказались не столь долговечными, сколь предполагали многие наблюдатели, среди которых находился и я.","The consequences of 1989 have not been as durable as many observers, including myself.",2.1875,0.007238948395719193,0.19495280825047637,We can only hope that in the end the consequences of 2009 similarly prove to be far less dramatic than we now – intuitively and in our historical reflexes – feel them to be,-0.2263241410255432
"Нам оставать-ёт-ся толя-кий-о надеять-ся на то, что, в конец-е конец-ов, последствие-я событие-й 2009 год-а такжа-е о-казать-ут-ся не настолький-о трагедия-ичный-ыми, как нам – благо-дар-ить-ят-я интуиция-ии и история-ический-им рефлекс-ам – казать-ет-ся сейчас.","Нам остаётся только надеяться на то, что, в конце концов, последствия событий 2009 года также окажутся не настолько трагичными, как нам – благодаря интуиции и историческим рефлексам – кажется сейчас.","We can only hope that, after all, the consequences of the events of 2009 will not be as tragic as we – thanks to intuition and historical reflexes – now seem.",1.9,0.006032401726201458,0.07249305542190325,The End of 1945,0.11062012612819672
Конец 1945 Года,Конец 1945 Года,End of 1945,1.0,0.00023998713859496162,0.03974778623431413,NEW YORK – On May 8 1945 when World War II in Europe officially ended much of the world lay in ruins,0.49293437600135803
"НЬЮ-ЙОРК – 8 маять-ют-я 1945 год, когда Второй-ая мир-овой-ая война в Европ-е официальный-о за-кончилась, большой-ая часть миро-а лежать-л-а в руинах.","НЬЮ-ЙОРК – 8 мая 1945 года, когда Вторая мировая война в Европе официально закончилась, большая часть мира лежала в руинах.","NEW YORK – May 8, 1945, when World War II officially ended in Europe, most of the world was in ruins.",1.65,0.00913442366656447,0.12997454758567822,But if the human capacity for destruction knows few limits the ability to start over again is just as remarkable,0.5418564677238464
"Но есло-и человек-еский потенциал знать-ает не-сколький-о о-граничить-ение-й у-ничтожить-ение-я, то воз-мочь-ный-ость начать за-ново, так же знамя-овать-тельна.","Но если человеческий потенциал знает несколько ограничений уничтожения, то возможность начать заново, так же знаменательна.","But if human potential knows several limitations to destruction, then the opportunity to start over is also significant.",2.1333333333333333,0.01284618972676772,0.19850787663111305,Perhaps that is why mankind has so far managed to survive,-0.05458241328597069
"Возмочь-ный-о, имя-но поэтом-у человек-ество-у до сих пор удавать-л-о-ся выжить.","Возможно, именно поэтому человечеству до сих пор удавалось выжить.",Perhaps that is why mankind has so far been able to survive.,2.0,0.006810713549541546,0.1188072290807214,No doubt millions of people at the end of the war were too hungry and exhausted to do anything much beyond staying alive,0.47635143995285034
"Без сомнения-ё, миллион-ы людить-ся-ый-еть-й в конец-е война-ы быть-л-и слиша-кий-ом голод-ный-ы и истощить-ённы,й-ы что-бы с-дело-ать что-нибудь далёкий-о за предел-ами того, что-бы остать-ся в живых.","Без сомнения, миллионы людей в конце войны были слишком голодны и истощены, чтобы сделать что-нибудь далеко за пределами того, чтобы остаться в живых.",There is no doubt that millions of people at the end of the war were too hungry and exhausted to do anything far beyond survive.,2.0434782608695654,0.02022811945489118,0.19236243198719752,But at the same time a wave of idealism swept across the wreckage a collective sense of determination to build a more equal peaceful and safer world,0.38429877161979675
"Но, в то же времять-ят-, волна идеал-ный-изм-а про-катить-л-а-ся по об-лом-ить-ать-ок-ам, в вид-е коллектив-ный-ого чувство-а решимост-ить-, по-с-троить мир боль-еть-ее справедливый, мир-ный и без-опасный.","Но, в то же время, волна идеализма прокатилась по обломкам, в виде коллективного чувства решимости, построить мир более справедливый, мирный и безопасный.","But, at the same time, a wave of idealism rolled through the wreckage, in the form of a collective sense of determination, to build a world that is more just, peaceful and secure.",2.1818181818181817,0.015721757597198516,0.2601781716108151,That is why the war’s great hero Winston Churchill was voted out of office in the summer of 1945 even before Japan surrendered,0.3420618772506714
"Вот почема-у великий герой войны, Уинстон Черчилль, быть-л отстранить-ён от долг-ный-ость-и лето-ом 1945 год, еще до капитулировать-яция-ии Японии.","Вот почему великий герой войны, Уинстон Черчилль, был отстранен от должности летом 1945 года, еще до капитуляции Японии.","That is why the great war hero, Winston Churchill, was removed from office in the summer of 1945, even before Japan's surrender.",1.5,0.010331208012220438,0.1851476001898015,Men and women had not risked their lives simply to return to the old days of class privilege and social deprivation,0.5030732154846191
"Мужчина-ы и жена-ский-ина-ы риск-овать-л-и жить-знь-ью не длять-ют-я того, что-бы простой-о взять и вертеть-нуть-ся к старый-ым время-енам класс-овый-ых привилегия-ий и социальный-ых деприваций.","Мужчины и женщины рисковали жизнью не для того, чтобы просто взять и вернуться к старым временам классовых привилегий и социальных деприваций.",Men and women did not risk their lives simply to take and return to the old times of class privileges and social deprivations.,2.0,0.008282282660969604,0.2137939468273172,They wanted better housing education and free health care for all,0.26686733961105347
"Они хотеть-л-и лучший-ее жилье, образовать-ание и бес-плата-ный-ую медицина-ский-ую помощь для всех.","Они хотели лучшее жилье, образование и бесплатную медицинскую помощь для всех.","They wanted better housing, education and free health care for all.",1.8181818181818181,0.003322527286071192,0.10243751159939808,Similar demands were heard all over Europe where the antiNazi or antifascist resistance was often led by leftists or indeed Communists and prewar conservatives were frequently tainted by collaboration with fascist regimes,0.6594100594520569
"Аналог-ичный-ые треба-овать-ание-я быть-л-и слышать-ный-ы по всеять-й Европе, где во глава-е антинация-ист-ский-их или антифашист-ский-их сопротивляться-ение-и частый-о стоять-л-и левый-ые, или деять-ство-ие-тельный-о Коммунист-ы, и до-война-ный-ые консерватор-ы частый-о быть-л-и за-пятно-ать-нный-ы со-труд-ник-ество-ом с фашист-ский-ими режимами.","Аналогичные требования были слышны по всей Европе, где во главе антинацистских или антифашистских сопротивлении часто стояли левые, или действительно Коммунисты, и довоенные консерваторы часто были запятнаны сотрудничеством с фашистскими режимами.","Similar demands were heard throughout Europe, where the anti-Nazi or anti-fascist resistance was often led by the left, or indeed the Communists, and pre-war conservatives were often stained with cooperation with the fascist regimes.",2.466666666666667,0.006510755202591488,0.2403277264189885,There was talk of revolution in countries such as France Italy and Greece,0.256419837474823
"Был разговор о революция-ии в така-ий-их странах-, как Франция, Италий-ия и Греция.","Был разговор о революции в таких странах, как Франция, Италия и Греция.","There was talk of a revolution in countries like France, Italy, and Greece.",1.4166666666666667,0.0,0.13140178402343955,This did not happen because neither the Western Allies nor the Soviet Union supported it,0.6090211272239685
"Этого не произошлый-о, пот-ому честь-ый-о ни запад-ный-ые союз-ник-и, ни Совет-ский Союз их не под-держали.","Этого не произошло, потому что ни западные союзники, ни Советский Союз их не поддержали.",This did not happen because neither the Western allies nor the Soviet Union supported them.,1.7142857142857142,0.0,0.21429634620774118,Stalin was content to settle for an empire in Eastern Europe,0.4978983700275421
сталь-ин довольствие-овать-л-ся регулировать-ание-ем империя-ии в Восток-ной Европе.,Сталин довольствовался регулированием империи в Восточной Европе.,Stalin was content to regulate the empire in Eastern Europe.,2.142857142857143,0.004591373382252665,0.09769916271295111,But even Charles de Gaulle a resistance leader of the right had to accept Communists in his first postwar government and he agreed to nationalize industries and banks,0.5241253972053528
"Но даж-е Шарль де Голль, лидер сопротивляться-ение-я правый-а, долг-ен быть-л принять коммуна-ист-ов в своя-е первый-ое после-война-ный-ое правый-ить-тель-ство, и он согласить-л-ся национализировать промышленный-ость и банки.","Но даже Шарль де Голль, лидер сопротивления права, должен был принять коммунистов в свое первое послевоенное правительство, и он согласился национализировать промышленность и банки.","But even Charles de Gaulle, the leader of the resistance to the law, had to take the communists into his first post-war government, and he agreed to nationalize industry and banks.",1.7916666666666667,0.014117915208981237,0.24945492932425462,The swing to the left to socialdemocratic welfare states occurred all over Western Europe,0.32603639364242554
"Сдвиг влево, для все-общий-его благо-со-стоять-яние-я социал-демократ-ия-ический-их государь-ство-, про-изошеть-л по всеять-й Запад-ный-ой Европе.","Сдвиг влево, для всеобщего благосостояния социал-демократических государств, произошел по всей Западной Европе.","The move to the left, for the general welfare of social democracies, took place throughout Western Europe.",2.4166666666666665,0.013679192123121896,0.1531036168132943,It was part of the 1945 consensus,0.25008490681648254
Это быть-л-о часть-ью консенсус-а 1945 года.,Это было частью консенсуса 1945 года.,This was part of the 1945 consensus.,1.6666666666666667,0.0026024858050265995,0.050554047795199376,A different kind of revolution was taking place in Europe’s former colonies in Asia where native peoples had no desire to be ruled once more by,0.5556339025497437
"Разлика-ный-ого род-а революция-ии про-ис-ход-ить-л-и в Азий-и, в быть-вший-их европеец-ка-ский-их колония-их, где корень-ной-ые на-род-ы не иметь-л-и никаког-ий-о желать-ание-ять-ён, что-бы ять-ут-и еще раз управлять-л-и запад-ный-ые державы,̆-и который-ые быть-л-и так позор-ный-о по-раз-ить-жу-ённый-ы Японией.","Различного рода революции происходили в Азии, в бывших европейских колониях, где коренные народы не имели никакого желания, чтобы ими еще раз управляли западные державы, которые были так позорно поражены Японией.","Various kinds of revolutions took place in Asia, in former European colonies, where indigenous peoples had no desire to be ruled once again by the Western Powers, which were so shamefully struck by Japan.",2.5,0.0,0.0,,0.31599125266075134
